text_id,speaker_id,gender,topics,conv_id,turn,text,length,age_cat,clean_text,label,trigram_pred
13171,S0195,M,"['linguistics recording', 'friends', 'pregnancy', 'reunions', 'colloquialisms', 'post', 'chores', 'money and budgets', 'salary', 'marriage', 'joint bank accounts', 'south korea', 'education', 'tv', 'shopping', 'weather', 'childbirth', 'children', 'future plans', 'living abroad', 'university', 'form filling', 'accent', 'spanish', 'cigarettes', 'cost of living', 'old jobs', '']",S97Z,1050,mm,1,19_29,mm,0,1
63040,S0012,M,"['looking at pictures', 'dentists', 'gardening']",SYDJ,243,"they built all them big er skyscraper things like <anon type=""place"" /> and all that",13,50_plus,"they built all them big er skyscraper things like <anon type=""place"" /> and all that",1,1
12979,S0192,M,"['linguistics recording', 'friends', 'pregnancy', 'reunions', 'colloquialisms', 'post', 'chores', 'money and budgets', 'salary', 'marriage', 'joint bank accounts', 'south korea', 'education', 'tv', 'shopping', 'weather', 'childbirth', 'children', 'future plans', 'living abroad', 'university', 'form filling', 'accent', 'spanish', 'cigarettes', 'cost of living', 'old jobs', '']",S97Z,207,yeah yeah but they don't say holiday they just say vacation,12,19_29,yeah yeah but they don't say holiday they just say vacation,0,0
48922,S0015,F,['health issues'],SQS3,325,"but <pause dur=""short"" /> I know erm <pause dur=""short"" /> short term if you're there just like overnight you're alright but I think it's when you have to stay there for any length of time <pause dur=""short"" /> that then becomes a problem",37,50_plus,"but <pause dur=""short"" /> i know erm <pause dur=""short"" /> short term if you're there just like overnight you're alright but i think it's when you have to stay there for any length of time <pause dur=""short"" /> that then becomes a problem",1,0
52782,S0012,M,['no info'],ST64,283,what do you want me to do? go out,10,50_plus,what do you want me to do? go out,1,0
59400,S0526,M,['cataract operation on one eye.  finding lost objects through visualization.   the build up of unwanted objects in the home.  dogs moving about at night.'],SXAN,34,mustn't rub it obviously,5,50_plus,mustn't rub it obviously,1,1
46979,S0282,F,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,21,to see babies,3,50_plus,to see babies,1,1
15051,S0526,M,"['membership of a society', 'life information', 'some technical engineering subjects.']",S9F7,7,"it went <pause dur=""short"" /> for road haulage <pause dur=""short"" /> but the road hauliers didn't like it they said it was too big <pause dur=""short"" /> converted to a showman's engine the showman didn't like it <pause dur=""short"" /> because they said it was too big <pause dur=""short"" /> and subsequently the wheels were cut back to make it better for <pause dur=""short"" /> british roads <pause dur=""short"" /> the steering was moved from one side to the other for the same reason <pause dur=""short"" /> and it went back into service as a road locomotive heavy haulage",78,50_plus,"it went <pause dur=""short"" /> for road haulage <pause dur=""short"" /> but the road hauliers didn't like it they said it was too big <pause dur=""short"" /> converted to a showman's engine the showman didn't like it <pause dur=""short"" /> because they said it was too big <pause dur=""short"" /> and subsequently the wheels were cut back to make it better for <pause dur=""short"" /> british roads <pause dur=""short"" /> the steering was moved from one side to the other for the same reason <pause dur=""short"" /> and it went back into service as a road locomotive heavy haulage",1,1
29298,S0491,F,"['work and childhood', 'general life.']",SFYX,384,and that was that is something I do,8,50_plus,and that was that is something i do,1,1
56194,S0084,F,"['food', 'identity', 'friends']",SV2V,1530,we're in two thousand and twelve,7,19_29,we're in two thousand and twelve,0,0
44911,S0486,F,"['control systems', 'mg cars', 'work ethics', 'getting things done.']",SPM5,339,"yeah so <anon nameType=""m"" type=""name"" /> had to do that",7,50_plus,"yeah so <anon nametype=""m"" type=""name"" /> had to do that",1,0
8174,S0189,M,"['computers', 'travelling', 'computer games', 'selling stuff', 'books', 'movies', 'microphone positioning', 'instructions', 'game play. ']",S682,12,it's the Mac operating system,6,19_29,it's the mac operating system,0,1
55207,S0041,F,[],SU82,3765,no,1,19_29,no,0,1
12605,S0680,F,"['the great british sewing bee bbc tv programme', 'mum’s sewing', 'clothes mum made for sue in the 60s and 70s', '60s haircuts', 'car parking in central london']",S8SH,642,I didn't see any of the well I only saw a brief bit of one the earlier series,19,50_plus,i didn't see any of the well i only saw a brief bit of one the earlier series,1,0
27922,S0167,F,"['food', 'domestic chores', 'pets', 'future plans', 'work', 'finances', 'parents', 'family', 'relationships', 'past activities', 'nostalgic stories', 'health ']",SFLB,677,"<vocal desc=""laugh"" /> why don't you just why don't you just subtly put your MP3 player on so he can hear it and it could be like <shift new=""singing"" /> hey hey you you I don't like your girlfriend <shift new=""normal"" /> <vocal desc=""laugh"" />?",37,19_29,"<vocal desc=""laugh"" /> why don't you just why don't you just subtly put your mp3 player on so he can hear it and it could be like <shift new=""singing"" /> hey hey you you i don't like your girlfriend <shift new=""normal"" /> <vocal desc=""laugh"" />?",0,0
50320,S0238,F,"['birdsong identification', 'alarm clocks', 'feeding birds', 'the dentist', 'nosebleeds', 'feeding birds', 'gardening', 'elderly women', 'throat cancer', 'mutual friends']",SRBZ,551,mm,1,50_plus,mm,1,1
34136,S0084,F,"['relationships', 'tv', 'monarchy']",SK3B,145,"<anon nameType=""m"" type=""name"" /> taking control of the situation has now decided that you will not text <anon nameType=""m"" type=""name"" />anymore",16,19_29,"<anon nametype=""m"" type=""name"" /> taking control of the situation has now decided that you will not text <anon nametype=""m"" type=""name"" />anymore",0,1
18286,S0198,F,"['university', 'linguistics', 'timetabling', 'tuition fees', 'research', 'lecturers', 'language classes', 'food', 'cooking', 'vegetarianism', 'animal treatment', 'food preparation', 'studying', 'dinner', 'supermarkets', 'languages', 'lunch', 'food combinations', 'south korea', 'men and women in south korea', 'festivals', 'china', 'travel', 'computer games for sale', 'family', 'back gardens', 'flats.']",SB9K,202,<unclear>she</unclear> did say in erm,4,19_29,<unclear>she</unclear> did say in erm,0,0
49782,S0238,F,"['birdsong identification', 'alarm clocks', 'feeding birds', 'the dentist', 'nosebleeds', 'feeding birds', 'gardening', 'elderly women', 'throat cancer', 'mutual friends']",SRBZ,13,"I'm looking very dubious though cos I can imagine it keeping me awake all night <vocal desc=""laugh"" />",16,50_plus,"i'm looking very dubious though cos i can imagine it keeping me awake all night <vocal desc=""laugh"" />",1,0
53756,S0530,F,"['university doubts', 'future careers', 'celebrities', 'babies']",STMM,270,"like <pause dur=""short"" /> a good <trunc>th</trunc> a good therapist or a good counsellor <pause dur=""short"" /> makes a really really good",15,19_29,"like <pause dur=""short"" /> a good <trunc>th</trunc> a good therapist or a good counsellor <pause dur=""short"" /> makes a really really good",0,0
61673,S0529,F,"['dropping out of university', 'childhood', 'dirty shoes', 'name origins']",SXSM,1286,"too late you've already got the ice <pause dur=""short"" /> oh mm",10,19_29,"too late you've already got the ice <pause dur=""short"" /> oh mm",0,0
16317,S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,280,yes he <trunc>w</trunc> yes he was he,6,50_plus,yes he <trunc>w</trunc> yes he was he,1,1
66862,S0528,M,"['swedish massage', 'hospice', 'nursery education', 'wife', 'female equality', 'terminology', 'the me event next year and the involvement of women.']",SZT4,264,yes,1,50_plus,yes,1,1
44168,S0013,F,['no info'],SP5U,366,mm,1,50_plus,mm,1,1
51746,S0439,F,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work']",SRRS,155,<unclear>oh okay</unclear>,0,19_29,<unclear>oh okay</unclear>,0,0
40706,S0427,M,"['rugby payers', 'rugby world cup', 'wales rugby', 'football partnership']",SMRU,102,but it it it's become a much more confrontational impact game,12,50_plus,but it it it's become a much more confrontational impact game,1,1
32944,S0228,M,"['excellent tv programmes', 'horrible documentaries', 'animal harm', 'organic farming', 'politics', 'books', 'instruments', 'food', 'recording', 'jobs', 'travelling', 'spice', 'friends', 'you tube videos', 'brighton & hove ']",SJ88,333,"you have to have a very on board on board view everyone has to think that <pause dur=""short"" /> if you've got a weak in the chain it doesn't work <pause dur=""short"" /> do you know what I mean? <pause dur=""short"" /> if everyone didn't think that you'd have <unclear /> wasted and it you wouldn't really get the right results",57,19_29,"you have to have a very on board on board view everyone has to think that <pause dur=""short"" /> if you've got a weak in the chain it doesn't work <pause dur=""short"" /> do you know what i mean? <pause dur=""short"" /> if everyone didn't think that you'd have <unclear /> wasted and it you wouldn't really get the right results",0,0
44590,S0535,M,"['control systems', 'mg cars', 'work ethics', 'getting things done.']",SPM5,18,no I'd sooner not talk about them,8,50_plus,no i'd sooner not talk about them,1,1
40383,S0632,F,"['slimming world healthy extra options', 'free food and ‘syns’ in various foods', 'tea', 'the cooking', '0 calorie syrup', 'artificial flavour', 'making plans for ‘treat day’ saturday', 'siri', 'calendars', 'cauliflower cheese with a roast', 'weight loss', 'unreliable scales', 'exercise', 'supermarkets feeling best quorn range', 'veg box deliveries', 'saving money', 'tax', 'work', 'targets', 'spice mix', 'double peas in the freezer', 'frylight', 'mint.']",SMK7,168,yeah,1,19_29,yeah,0,0
53049,S0432,F,"['bonfire night', 'festivals', 'fireworks', 'valencia']",STBF,21,yeah I think she mentioned that,6,19_29,yeah i think she mentioned that,0,0
58558,S0426,M,"['home decorating', 'bathrooms', 'tradespeople', 'kitchens; talk about friends']",SWW8,6,are you happy with them?,6,50_plus,are you happy with them?,1,0
38020,S0523,M,"['visit to china', 'people canoeing on the river exe', 'politics in china', 'and population concerns in england', 'losing our national identity.']",SLMB,277,"well one of the things that really hit me and erm I don't know hit hit other people but the the number of tall buildings er er that that have been built because people are flooding into into the big cities erm you've got a city such as erm <pause dur=""short"" /> erm a small city is three million",58,50_plus,"well one of the things that really hit me and erm i don't know hit hit other people but the the number of tall buildings er er that that have been built because people are flooding into into the big cities erm you've got a city such as erm <pause dur=""short"" /> erm a small city is three million",1,1
