text_id,speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat
56981,S0253,M,"['films', 'the dentist', 'holidays', 'books', 'gigs', 'food', 'football', 'writing', 'accents', 'tv shows', 'music', 'citibikes']",SVFH,573,did you read Diary of a Wimpy Kid?,9,19_29,did you read diary of a wimpy kid?,0
278,S0642,M,"['art course running at the time', 'plus old issues concerning old college.']",S29X,279,yeah,1,50_plus,yeah,1
7123,S0015,F,['bringing my daughter from abroad to live here'],S5ER,36,yeah,1,50_plus,yeah,1
53811,S0529,F,"['university doubts', 'future careers', 'celebrities', 'babies']",STMM,511,"yeah she's friends with <anon nameType=""f"" type=""name"" />",6,19_29,"yeah she's friends with <anon nametype=""f"" type=""name"" />",0
66357,S0450,F,"['food', 'holidays', 'memories', 'catching-up', 'work', 'home-life', 'parents', 'family', 'friends', 'future plans.  ']",SZQX,1868,maybe in a few years,5,19_29,maybe in a few years,0
44616,S0535,M,"['control systems', 'mg cars', 'work ethics', 'getting things done.']",SPM5,44,yeah,1,50_plus,yeah,1
30707,S0208,F,"['friendships', 'relationships', 'making plans']",SGHZ,686,"I remember years and years ago when I still lived in England <pause dur=""short"" /> I went up to my grandad's er in <anon type=""place"" />",22,19_29,"i remember years and years ago when i still lived in england <pause dur=""short"" /> i went up to my grandad's er in <anon type=""place"" />",0
59487,S0486,F,['cataract operation on one eye.  finding lost objects through visualization.   the build up of unwanted objects in the home.  dogs moving about at night.'],SXAN,121,right,1,50_plus,right,1
4262,S0247,F,"['superstitions / good luck / bad luck / sporting rituals', 'lucky charms', 'etc.']",S3TD,147,er well I don't know about the other countries other than Italy but in Italy it's erm <trunc>th</trunc> the unlucky day is seventeenth not thirteenth,26,50_plus,er well i don't know about the other countries other than italy but in italy it's erm <trunc>th</trunc> the unlucky day is seventeenth not thirteenth,1
7593,S0281,M,['bringing my daughter from abroad to live here'],S5ER,506,well speaking's better than reading,6,50_plus,well speaking's better than reading,1
53234,S0488,F,[],STK7,228,really?,2,19_29,really?,0
22024,S0534,M,"['military experience', 'career', 'meeting his wife', 'places in taunton.']",SDEX,80,and it's extremely painful,5,50_plus,and it's extremely painful,1
53032,S0202,F,"['sex', 'erectile dysfunction']",STAQ,194,just like a simple one that goes over the shoulders like a simple white dress that goes up to there,20,19_29,just like a simple one that goes over the shoulders like a simple white dress that goes up to there,0
62685,S0651,M,['what to do for the tape. consultation process. business case. rationale for location of new project. organisation of local health services. relationships with hospices. patient health. nursing of people at end of life. politics and geography. health budgets. use of estate agents. what new building might look like.'],SY5K,762,"<anon nameType=""n"" type=""name"" /> <pause dur=""short"" /> yeah yeah",3,50_plus,"<anon nametype=""n"" type=""name"" /> <pause dur=""short"" /> yeah yeah",1
37146,S0681,M,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,236,is that your main key?,6,50_plus,is that your main key?,1
4159,S0248,M,"['superstitions / good luck / bad luck / sporting rituals', 'lucky charms', 'etc.']",S3TD,44,I <trunc>d</trunc> I don't even know if he was there or not and I thought don't be so silly I went down there and still won so,28,50_plus,i <trunc>d</trunc> i don't even know if he was there or not and i thought don't be so silly i went down there and still won so,1
40241,S0012,M,['no info'],SMF3,879,the hoof the fetlock,4,50_plus,the hoof the fetlock,1
21671,S0441,F,"['work', 'people from work', 'friends', 'break-ups']",SD9H,165,with the pub work lot,5,19_29,with the pub work lot,0
28893,UNKMULTI,M,"['work', 'the budget', 'musicals']",SFT2,189,"<vocal desc=""laugh"" />",0,19_29,"<vocal desc=""laugh"" />",0
47454,S0650,M,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,496,yeah,1,50_plus,yeah,1
65050,S0012,M,['no info'],SZBV,71,"oh <pause dur=""short"" /> must've done eight eighty percent chocolate that was I really enjoyed that and you're you hid it away again",22,50_plus,"oh <pause dur=""short"" /> must've done eight eighty percent chocolate that was i really enjoyed that and you're you hid it away again",1
49734,UNKMULTI,M,['science  general activities  anecdotes tv license studying jokes'],SR9W,545,"<vocal desc=""laugh"" />",0,19_29,"<vocal desc=""laugh"" />",0
3626,S0202,F,"['sport', 'uni', 'work', 'bands', 'translation', 'scientific methods']",S3AV,332,yeah yeah,2,19_29,yeah yeah,0
36052,S0179,M,"['parks', 'travelling', 'friends', 'unpaid internships', 'unemployment', 'renewable energy', 'careers services', 'work', 'animal rights', 'yorkshire', 'giving directions']",SL76,615,do you want to get my iPad out?,9,19_29,do you want to get my ipad out?,0
60228,S0678,M,"['eating out', 'cinema and film', 'gaming', 'football – premier league ', 'stag weekends', 'books', 'the lie', 'politics', 'europe', 'university', 'seminars', 'course mates', 'shakespeare on tv']",SXFD,312,"just standard stuff we had like a er assembly but <pause dur=""short"" /> <unclear>where</unclear> we had like a video of like all the pictures from like the last five years from like people's Facebooks and stuff with like sad music in the background",40,19_29,"just standard stuff we had like a er assembly but <pause dur=""short"" /> <unclear>where</unclear> we had like a video of like all the pictures from like the last five years from like people's facebooks and stuff with like sad music in the background",0
37074,S0681,M,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,164,mm yeah,2,50_plus,mm yeah,1
41967,S0012,M,['no info'],SNCM,308,Big yeah,2,50_plus,big yeah,1
42315,S0585,F,"['). napping', 'music discussions', 'other friends', 'laughing at old pictures', 'arguing…', '']",SNXG,1287,nowhere near <unclear>mum</unclear>,2,19_29,nowhere near <unclear>mum</unclear>,0
29499,S0242,M,"['vegan food', 'eating meat', 'back pain', 'pudding', 'computer updates', 'designing traffic systems', 'food allergies and diet']",SG2E,124,yeah yeah,2,50_plus,yeah yeah,1
64630,S0084,F,"['films', 'family']",SZ7Y,688,mm,1,19_29,mm,0
40979,S0203,M,"['friendship', 'paedophiles', 'guitars', 'bands', 'hobbies']",SMSW,85,I can play drums erm purely because one of my mates showed me how to and then you start playing like you do with anything you start playing sequences and stuff so you realise that it's not it looks like you can play on your arms like a <unclear />,50,19_29,i can play drums erm purely because one of my mates showed me how to and then you start playing like you do with anything you start playing sequences and stuff so you realise that it's not it looks like you can play on your arms like a <unclear />,0
63181,S0013,F,"['looking at pictures', 'dentists', 'gardening']",SYDJ,384,really?,2,50_plus,really?,1
17827,S0228,M,"['tv shows', 'roman history', 'food', 'spartacus', 'early deaths', 'musicians', 'teas', 'mortar and pestles', 'clothes', 'souvenirs', 'herbs & spices', 'nuts', 'chickpeas', 'bread', 'china', 'malarials', 'sea lice']",SAHB,112,"no no mate she was like <pause dur=""short"" /> dirty looking",8,19_29,"no no mate she was like <pause dur=""short"" /> dirty looking",0
19835,S0530,F,"['instructing how to use the finger detector instead of number code on iphone', 'dislike of sundays', 'funny pictures on the internet', 'online shopping']",SCVK,652,January to March okay,4,19_29,january to march okay,0
23631,S0281,M,"['recent news', 'personal situation']",SDJ9,527,mm,1,50_plus,mm,1
3859,S0253,M,"['packing for a holiday', 'clothes', 'energy bills', 'eating', 'muse', 'football', 'e-cigarettes', 'plans for a weekend', 'holiday money', 'taxis', 'a friend’s stag party', 'airports', 'reading', 'a friend visiting germany', 'plans for christmas', 'the scottish referendum for independence', 'royal family', 'increasing cost rail travel', 'a friend’s cat']",S3DA,850,I know that sounds stupid but otherwise people take advantage like people still haven't paid <unclear /> like I already paid <unclear /> she's like just pay it,28,19_29,i know that sounds stupid but otherwise people take advantage like people still haven't paid <unclear /> like i already paid <unclear /> she's like just pay it,0
52614,S0012,M,['no info'],ST64,115,and what did you say?,6,50_plus,and what did you say?,1
7034,S0275,F,"['university', 'going out', 'food', 'dreams', 'tv shows', 'pregnancy', 'relationships with parents', 'future', 'travelling', 'foreign languages', 'studying', 'literature', '']",S5DJ,627,that sounds interesting,3,19_29,that sounds interesting,0
37021,S0679,F,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,111,erm and they will Nationwide will let you take ten thousand pounds out of any erm account if it helps you get your you know without a penalty if it helps you get your money down,36,50_plus,erm and they will nationwide will let you take ten thousand pounds out of any erm account if it helps you get your you know without a penalty if it helps you get your money down,1
58591,S0427,M,"['home decorating', 'bathrooms', 'tradespeople', 'kitchens; talk about friends']",SWW8,39,because they always,3,50_plus,because they always,1
28518,S0281,M,"['estate agents', 'travelling']",SFPK,21,oh oh great that's good yeah wonderful I meant to buy some yesterday but forgot,16,50_plus,oh oh great that's good yeah wonderful i meant to buy some yesterday but forgot,1
48496,S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",SQRA,115,"erm <trunc>th</trunc>they're I'm <pause dur=""short"" /> with some <anon type=""place"" /> people",9,19_29,"erm <trunc>th</trunc>they're i'm <pause dur=""short"" /> with some <anon type=""place"" /> people",0
10615,S0530,F,"['the future and old age', 'art', 'essays', 'computer games']",S7NV,156,when he chooses the clothes see if they're really like sexual then I'll like sexual then I'll like delete him,23,19_29,when he chooses the clothes see if they're really like sexual then i'll like sexual then i'll like delete him,0
34711,S0253,M,"['museums', 'parking', 'work', 'shopping', 'weddings', 'moving house', 'christmas and presents', 'interview for a masters', 'money', 'future plans', 'pets']",SKJ6,763,really?,2,19_29,really?,0
66226,S0439,F,"['food', 'holidays', 'memories', 'catching-up', 'work', 'home-life', 'parents', 'family', 'friends', 'future plans.  ']",SZQX,1367,I'm like the opposite,5,19_29,i'm like the opposite,0
21310,S0439,F,"['food', 'work', 'holidays', 'ex-boyfriends', 'relationships. ']",SD92,21,yeah,1,19_29,yeah,0
7751,S0015,F,['bringing my daughter from abroad to live here'],S5ER,664,I I think it isn't actually <unclear /> I think cos she'll go well you're not having I'm not doing anything to please you,27,50_plus,i i think it isn't actually <unclear /> i think cos she'll go well you're not having i'm not doing anything to please you,1
